"prefix","uid1","uid2","seq1_len","seq2_len","seq12_len","pairwise_identity","dock_protocol","model_rank","model_no.","model","Haddock_score","n_Haddock_cluster","AF_ptm","n_xl_identified","n_xl_found","n_xl_20Ang","n_xl_30Ang","n_xl_35Ang","n_xl_40Ang","n_ecs_tested","n_ecs_5Ang_0.999percentile","n_ecs_10Ang_0.999percentile","n_ecs_15Ang_0.999percentile","n_ecs_30Ang_0.999percentile","fnat_dockq","fnonnat_dockq","iRMS_dockq","LRMS_dockq","DockQ_dockq","kurtosis","skewness","squared_skewness","max_ecs","n_ecs","precent_ecs","N_eff","na_contacts","ca_contacts","Displacement(Ang)","Angle(deg)","LRMS"
"xlmusmito_00000030","AT5F1_MOUSE","ATPA_MOUSE",256,553,809,"12.3","ecs","8","haddock_ecs_4w","haddock_ecs_top8_4w",17.72646,2," ",16,16,6,11,12,12,119,1,1,5,17,"0.000","1.000","12.880","22.682","0.046",2.01330431955097,1.10699309977133,1.22543372294134,0.037167,130095,0.919,174.7,44,479,"9.17","25.86","  20.329"
"xlmusmito_00000030","AT5F1_MOUSE","ATPA_MOUSE",256,553,809,"12.3","ecs","9","haddock_ecs_58w","haddock_ecs_top9_58w",19.3444,2," ",16,16,7,10,12,12,119,0,0,5,21,"0.000","1.000","14.355","24.828","0.039",2.01330431955097,1.10699309977133,1.22543372294134,0.037167,130095,0.919,174.7,44,479,"13.02","31.88","  23.964"
"xlmusmito_00000030","AT5F1_MOUSE","ATPA_MOUSE",256,553,809,"12.3","ecs","10","haddock_ecs_39w","haddock_ecs_top10_39w",20.07786,2," ",16,16,7,8,11,12,119,0,0,5,20,"0.000","1.000","14.473","24.264","0.040",2.01330431955097,1.10699309977133,1.22543372294134,0.037167,130095,0.919,174.7,44,479,"14.85","31.53","  24.986"
"xlmusmito_00000030","AT5F1_MOUSE","ATPA_MOUSE",256,553,809,"12.3","ecs","clust_1","haddock_ecs_33w","haddock_ecs_clust1_33w",24.0432,2," ",16,16,6,8,11,12,119,0,0,1,14,"0.000","1.000","14.470","38.859","0.019",2.01330431955097,1.10699309977133,1.22543372294134,0.037167,130095,0.919,174.7,44,479,"9.86","42.21","  21.207"
"xlmusmito_00000030","AT5F1_MOUSE","ATPA_MOUSE",256,553,809,"12.3","ecs","clust_2","haddock_ecs_93w","haddock_ecs_clust2_93w",-0.2955,2," ",16,16,6,9,11,12,119,0,0,6,22,"0.000","1.000","14.097","23.679","0.042",2.01330431955097,1.10699309977133,1.22543372294134,0.037167,130095,0.919,174.7,44,479,"13.17","28.66","  23.371"
"xlmusmito_00000031","ATP8_MOUSE","ATP5J_MOUSE",67,108,175,"11.9","ecs","1","haddock_ecs_11w","haddock_ecs_top1_11w",-52.00884,5," ",4,4,0,1,2,4,27,0,0,6,16,"0.000","1.000","15.606","108.903","0.005",0.888836772627581,0.584159642520803,0.341242487950032,0.07062,5720,0.7905,120.8,6,23,"121.26","138.02"," 140.574"
"xlmusmito_00000031","ATP8_MOUSE","ATP5J_MOUSE",67,108,175,"11.9","ecs","2","haddock_ecs_10w","haddock_ecs_top2_10w",-41.54596,5," ",4,4,0,1,1,4,27,0,0,6,16,"0.000","1.000","15.732","110.213","0.005",0.888836772627581,0.584159642520803,0.341242487950032,0.07062,5720,0.7905,120.8,6,23,"120.37","141.40"," 140.245"
"xlmusmito_00000031","ATP8_MOUSE","ATP5J_MOUSE",67,108,175,"11.9","ecs","3","haddock_ecs_46w","haddock_ecs_top3_46w",-40.11286,5," ",4,4,1,1,2,2,27,0,0,5,16,"0.000","1.000","14.685","111.957","0.005",0.888836772627581,0.584159642520803,0.341242487950032,0.07062,5720,0.7905,120.8,6,23,"123.72","163.34"," 144.202"
"xlmusmito_00000031","ATP8_MOUSE","ATP5J_MOUSE",67,108,175,"11.9","ecs","4","haddock_ecs_9w","haddock_ecs_top4_9w",-36.43046,5," ",4,4,1,1,3,4,27,0,0,7,16,"0.000","1.000","15.811","110.937","0.005",0.888836772627581,0.584159642520803,0.341242487950032,0.07062,5720,0.7905,120.8,6,23,"119.25","140.66"," 139.163"
"xlmusmito_00000031","ATP8_MOUSE","ATP5J_MOUSE",67,108,175,"11.9","ecs","5","haddock_ecs_22w","haddock_ecs_top5_22w",-32.69924,5," ",4,4,0,1,1,2,27,1,1,6,16,"0.000","1.000","16.568","109.628","0.005",0.888836772627581,0.584159642520803,0.341242487950032,0.07062,5720,0.7905,120.8,6,23,"122.59","136.16"," 141.427"
"xlmusmito_00000031","ATP8_MOUSE","ATP5J_MOUSE",67,108,175,"11.9","ecs","6","haddock_ecs_24w","haddock_ecs_top6_24w",-31.29744,5," ",4,4,0,1,2,4,27,0,0,6,16,"0.000","1.000","14.816","107.858","0.005",0.888836772627581,0.584159642520803,0.341242487950032,0.07062,5720,0.7905,120.8,6,23,"121.16","138.29"," 140.248"
"xlmusmito_00000031","ATP8_MOUSE","ATP5J_MOUSE",67,108,175,"11.9","ecs","7","haddock_ecs_98w","haddock_ecs_top7_98w",-28.94356,5," ",4,4,1,1,2,3,27,0,0,6,16,"0.000","1.000","16.101","113.202","0.005",0.888836772627581,0.584159642520803,0.341242487950032,0.07062,5720,0.7905,120.8,6,23,"121.98","170.60"," 142.642"
"xlmusmito_00000031","ATP8_MOUSE","ATP5J_MOUSE",67,108,175,"11.9","ecs","8","haddock_ecs_25w","haddock_ecs_top8_25w",-28.34524,5," ",4,4,0,1,1,4,27,0,1,8,17,"0.000","1.000","16.533","112.010","0.005",0.888836772627581,0.584159642520803,0.341242487950032,0.07062,5720,0.7905,120.8,6,23,"120.15","135.81"," 139.167"
"xlmusmito_00000031","ATP8_MOUSE","ATP5J_MOUSE",67,108,175,"11.9","ecs","9","haddock_ecs_71w","haddock_ecs_top9_71w",-27.4616,5," ",4,4,0,1,1,2,27,0,0,8,17,"0.000","1.000","18.759","116.042","0.004",0.888836772627581,0.584159642520803,0.341242487950032,0.07062,5720,0.7905,120.8,6,23,"115.72","134.50"," 132.288"
"xlmusmito_00000031","ATP8_MOUSE","ATP5J_MOUSE",67,108,175,"11.9","ecs","10","haddock_ecs_6w","haddock_ecs_top10_6w",-25.76276,5," ",4,4,1,1,2,4,27,0,0,8,18,"0.000","1.000","16.202","111.749","0.005",0.888836772627581,0.584159642520803,0.341242487950032,0.07062,5720,0.7905,120.8,6,23,"120.00","134.00"," 139.147"
"xlmusmito_00000031","ATP8_MOUSE","ATP5J_MOUSE",67,108,175,"11.9","ecs","clust_1","haddock_ecs_46w","haddock_ecs_clust1_46w",-40.11286,5," ",4,4,1,1,2,2,27,0,0,5,16,"0.000","1.000","14.685","111.957","0.005",0.888836772627581,0.584159642520803,0.341242487950032,0.07062,5720,0.7905,120.8,6,23,"123.72","163.34"," 144.202"
"xlmusmito_00000031","ATP8_MOUSE","ATP5J_MOUSE",67,108,175,"11.9","ecs","clust_2","haddock_ecs_11w","haddock_ecs_clust2_11w",-52.00884,5," ",4,4,0,1,2,4,27,0,0,6,16,"0.000","1.000","15.606","108.903","0.005",0.888836772627581,0.584159642520803,0.341242487950032,0.07062,5720,0.7905,120.8,6,23,"121.26","138.02"," 140.574"
"xlmusmito_00000031","ATP8_MOUSE","ATP5J_MOUSE",67,108,175,"11.9","ecs","clust_3","haddock_ecs_71w","haddock_ecs_clust3_71w",-27.4616,5," ",4,4,0,1,1,2,27,0,0,8,17,"0.000","1.000","18.759","116.042","0.004",0.888836772627581,0.584159642520803,0.341242487950032,0.07062,5720,0.7905,120.8,6,23,"115.72","134.50"," 132.288"
"xlmusmito_00000031","ATP8_MOUSE","ATP5J_MOUSE",67,108,175,"11.9","ecs","clust_4","haddock_ecs_40w","haddock_ecs_clust4_40w",-18.2948,5," ",4,4,0,1,4,4,27,0,0,11,16,"0.000","1.000","20.913","121.248","0.003",0.888836772627581,0.584159642520803,0.341242487950032,0.07062,5720,0.7905,120.8,6,23,"113.53","171.62"," 134.494"
"xlmusmito_00000031","ATP8_MOUSE","ATP5J_MOUSE",67,108,175,"11.9","ecs","clust_5","haddock_ecs_29w","haddock_ecs_clust5_29w",-10.70896,5," ",4,4,0,0,1,3,27,0,0,8,16,"0.000","1.000","23.850","124.716","0.003",0.888836772627581,0.584159642520803,0.341242487950032,0.07062,5720,0.7905,120.8,6,23,"110.98","128.05"," 128.048"
"xlmusmito_00000032","ATIF1_MOUSE","ATPB_MOUSE",106,529,635," 7.9","ecs","1","haddock_ecs_62w","haddock_ecs_top1_62w",-73.35,2," ",5,5,0,1,1,2,41,0,0,5,13,"0.016","0.976","10.421","38.419","0.028",2.44878984350863,0.734980432527594,0.54019623619845,0.022653,40236,0.7176,50.3,89,732,"44.45","168.82","  38.875"
"xlmusmito_00000032","ATIF1_MOUSE","ATPB_MOUSE",106,529,635," 7.9","ecs","2","haddock_ecs_31w","haddock_ecs_top2_31w",-70.9024,2," ",5,5,0,1,2,2,41,1,1,4,14,"0.016","0.978","10.365","37.839","0.028",2.44878984350863,0.734980432527594,0.54019623619845,0.022653,40236,0.7176,50.3,89,732,"44.55","165.08","  38.511"
"xlmusmito_00000032","ATIF1_MOUSE","ATPB_MOUSE",106,529,635," 7.9","ecs","3","haddock_ecs_74w","haddock_ecs_top3_74w",-69.1712,2," ",5,5,0,1,1,1,41,0,0,5,13,"0.000","1.000","11.381","42.808","0.018",2.44878984350863,0.734980432527594,0.54019623619845,0.022653,40236,0.7176,50.3,89,732,"49.45","149.20","  43.190"
"xlmusmito_00000032","ATIF1_MOUSE","ATPB_MOUSE",106,529,635," 7.9","ecs","4","haddock_ecs_87w","haddock_ecs_top4_87w",-60.6565,2," ",5,5,0,1,2,2,41,1,1,4,11,"0.016","0.971","10.528","38.720","0.027",2.44878984350863,0.734980432527594,0.54019623619845,0.022653,40236,0.7176,50.3,89,732,"44.79","164.67","  39.005"
"xlmusmito_00000032","ATIF1_MOUSE","ATPB_MOUSE",106,529,635," 7.9","ecs","5","haddock_ecs_80w","haddock_ecs_top5_80w",-59.0306,2," ",5,5,0,1,1,2,41,0,0,5,13,"0.016","0.973","10.616","37.413","0.028",2.44878984350863,0.734980432527594,0.54019623619845,0.022653,40236,0.7176,50.3,89,732,"46.31","154.42","  39.119"
"xlmusmito_00000032","ATIF1_MOUSE","ATPB_MOUSE",106,529,635," 7.9","ecs","6","haddock_ecs_68w","haddock_ecs_top6_68w",-57.8021,2," ",5,5,0,1,2,2,41,0,0,5,14,"0.016","0.974","10.476","38.562","0.028",2.44878984350863,0.734980432527594,0.54019623619845,0.022653,40236,0.7176,50.3,89,732,"44.18","156.65","  39.026"
"xlmusmito_00000032","ATIF1_MOUSE","ATPB_MOUSE",106,529,635," 7.9","ecs","7","haddock_ecs_42w","haddock_ecs_top7_42w",-56.5898,2," ",5,5,0,1,1,2,41,0,0,5,12,"0.016","0.976","10.437","37.647","0.028",2.44878984350863,0.734980432527594,0.54019623619845,0.022653,40236,0.7176,50.3,89,732,"44.52","163.46","  38.518"
"xlmusmito_00000032","ATIF1_MOUSE","ATPB_MOUSE",106,529,635," 7.9","ecs","8","haddock_ecs_86w","haddock_ecs_top8_86w",-55.5505,2," ",5,5,0,1,1,2,41,0,0,5,13,"0.016","0.974","10.590","38.474","0.027",2.44878984350863,0.734980432527594,0.54019623619845,0.022653,40236,0.7176,50.3,89,732,"45.39","163.52","  39.129"
"xlmusmito_00000032","ATIF1_MOUSE","ATPB_MOUSE",106,529,635," 7.9","ecs","9","haddock_ecs_83w","haddock_ecs_top9_83w",-55.396,2," ",5,5,0,1,1,2,41,0,0,5,13,"0.016","0.968","10.732","38.907","0.027",2.44878984350863,0.734980432527594,0.54019623619845,0.022653,40236,0.7176,50.3,89,732,"45.34","164.13","  39.251"
"xlmusmito_00000032","ATIF1_MOUSE","ATPB_MOUSE",106,529,635," 7.9","ecs","10","haddock_ecs_88w","haddock_ecs_top10_88w",-51.3709,2," ",5,5,0,1,1,2,41,0,0,5,14,"0.000","1.000","10.716","38.708","0.022",2.44878984350863,0.734980432527594,0.54019623619845,0.022653,40236,0.7176,50.3,89,732,"46.47","162.92","  39.426"
"xlmusmito_00000032","ATIF1_MOUSE","ATPB_MOUSE",106,529,635," 7.9","ecs","clust_1","haddock_ecs_52w","haddock_ecs_clust1_52w",-50.6757,2," ",5,5,0,1,2,2,41,0,0,4,19,"0.032","0.953","11.062","36.596","0.034",2.44878984350863,0.734980432527594,0.54019623619845,0.022653,40236,0.7176,50.3,89,732,"39.44","172.70","  39.963"
"xlmusmito_00000032","ATIF1_MOUSE","ATPB_MOUSE",106,529,635," 7.9","ecs","clust_2","haddock_ecs_62w","haddock_ecs_clust2_62w",-73.35,2," ",5,5,0,1,1,2,41,0,0,5,13,"0.016","0.976","10.421","38.419","0.028",2.44878984350863,0.734980432527594,0.54019623619845,0.022653,40236,0.7176,50.3,89,732,"44.45","168.82","  38.875"
"xlmusmito_00000035","SUCA_MOUSE","SUCB1_MOUSE",346,463,809,"18.2","ecs","1","haddock_ecs_91w","haddock_ecs_top1_91w",-38.56452,2," ",5,5,0,0,0,1,111,4,4,16,37,"0.000","1.000","27.153","52.327","0.010",4.2433697787867,0.831857095713652,0.691986227689152,0.184416,110782,0.6915,1950.2,220,1893,"44.62","104.47","  51.591"
"xlmusmito_00000035","SUCA_MOUSE","SUCB1_MOUSE",346,463,809,"18.2","ecs","2","haddock_ecs_11w","haddock_ecs_top2_11w",-32.3309,2," ",5,5,0,0,0,0,111,0,1,36,49,"0.000","1.000","23.754","56.622","0.009",4.2433697787867,0.831857095713652,0.691986227689152,0.184416,110782,0.6915,1950.2,220,1893,"45.97","138.15","  56.114"
"xlmusmito_00000035","SUCA_MOUSE","SUCB1_MOUSE",346,463,809,"18.2","ecs","3","haddock_ecs_40w","haddock_ecs_top3_40w",-31.8293,2," ",5,5,0,0,0,1,111,3,3,16,37,"0.000","1.000","27.639","53.807","0.009",4.2433697787867,0.831857095713652,0.691986227689152,0.184416,110782,0.6915,1950.2,220,1893,"45.72","109.48","  53.019"
"xlmusmito_00000035","SUCA_MOUSE","SUCB1_MOUSE",346,463,809,"18.2","ecs","4","haddock_ecs_68w","haddock_ecs_top4_68w",-31.6991,2," ",5,5,0,0,0,1,111,4,4,17,37,"0.000","1.000","27.571","53.557","0.009",4.2433697787867,0.831857095713652,0.691986227689152,0.184416,110782,0.6915,1950.2,220,1893,"45.70","110.35","  53.050"
"xlmusmito_00000035","SUCA_MOUSE","SUCB1_MOUSE",346,463,809,"18.2","ecs","5","haddock_ecs_54w","haddock_ecs_top5_54w",-30.79192,2," ",5,5,0,0,0,1,111,3,3,16,37,"0.000","1.000","27.309","52.642","0.009",4.2433697787867,0.831857095713652,0.691986227689152,0.184416,110782,0.6915,1950.2,220,1893,"45.41","104.51","  52.260"
"xlmusmito_00000035","SUCA_MOUSE","SUCB1_MOUSE",346,463,809,"18.2","ecs","6","haddock_ecs_38w","haddock_ecs_top6_38w",-28.0788,2," ",5,5,0,0,0,1,111,2,2,17,37,"0.000","1.000","27.696","54.093","0.009",4.2433697787867,0.831857095713652,0.691986227689152,0.184416,110782,0.6915,1950.2,220,1893,"46.66","108.71","  53.697"
"xlmusmito_00000035","SUCA_MOUSE","SUCB1_MOUSE",346,463,809,"18.2","ecs","7","haddock_ecs_57w","haddock_ecs_top7_57w",-26.7296,2," ",5,5,0,0,1,1,111,4,4,17,37,"0.000","1.000","26.753","50.926","0.010",4.2433697787867,0.831857095713652,0.691986227689152,0.184416,110782,0.6915,1950.2,220,1893,"44.17","101.54","  50.995"
"xlmusmito_00000035","SUCA_MOUSE","SUCB1_MOUSE",346,463,809,"18.2","ecs","8","haddock_ecs_10w","haddock_ecs_top8_10w",-25.6236,2," ",5,5,0,0,0,1,111,4,4,17,37,"0.000","1.000","27.184","52.710","0.009",4.2433697787867,0.831857095713652,0.691986227689152,0.184416,110782,0.6915,1950.2,220,1893,"45.37","107.11","  52.508"
"xlmusmito_00000035","SUCA_MOUSE","SUCB1_MOUSE",346,463,809,"18.2","ecs","9","haddock_ecs_19w","haddock_ecs_top9_19w",-25.29522,2," ",5,5,0,0,1,1,111,1,1,23,59,"0.000","1.000","20.075","37.379","0.018",4.2433697787867,0.831857095713652,0.691986227689152,0.184416,110782,0.6915,1950.2,220,1893,"25.27","92.13","  35.140"
"xlmusmito_00000035","SUCA_MOUSE","SUCB1_MOUSE",346,463,809,"18.2","ecs","10","haddock_ecs_51w","haddock_ecs_top10_51w",-25.2748,2," ",5,5,0,0,0,1,111,3,3,16,39,"0.000","1.000","27.218","52.462","0.010",4.2433697787867,0.831857095713652,0.691986227689152,0.184416,110782,0.6915,1950.2,220,1893,"45.28","107.01","  52.405"
"xlmusmito_00000035","SUCA_MOUSE","SUCB1_MOUSE",346,463,809,"18.2","ecs","clust_1","haddock_ecs_91w","haddock_ecs_clust1_91w",-38.56452,2," ",5,5,0,0,0,1,111,4,4,16,37,"0.000","1.000","27.153","52.327","0.010",4.2433697787867,0.831857095713652,0.691986227689152,0.184416,110782,0.6915,1950.2,220,1893,"44.62","104.47","  51.591"
"xlmusmito_00000035","SUCA_MOUSE","SUCB1_MOUSE",346,463,809,"18.2","ecs","clust_2","haddock_ecs_11w","haddock_ecs_clust2_11w",-32.3309,2," ",5,5,0,0,0,0,111,0,1,36,49,"0.000","1.000","23.754","56.622","0.009",4.2433697787867,0.831857095713652,0.691986227689152,0.184416,110782,0.6915,1950.2,220,1893,"45.97","138.15","  56.114"
"xlmusmito_00000036","ATPB_MOUSE","ATP5J_MOUSE",529,108,637," 8.1","ecs","1","haddock_ecs_92w","haddock_ecs_top1_92w",-122.3595,1," ",16,16,0,1,2,2,36,0,0,3,13,"0.000","1.000","30.392","75.655","0.005",1.89713164133342,0.524037670829524,0.274615480448433,0.022248,41760,0.7309,36.5,11,113,"74.15","69.31","  73.243"
"xlmusmito_00000036","ATPB_MOUSE","ATP5J_MOUSE",529,108,637," 8.1","ecs","2","haddock_ecs_44w","haddock_ecs_top2_44w",-121.794,1," ",16,16,0,1,2,2,36,0,1,2,14,"0.000","1.000","30.404","75.425","0.005",1.89713164133342,0.524037670829524,0.274615480448433,0.022248,41760,0.7309,36.5,11,113,"75.35","64.65","  73.791"
"xlmusmito_00000036","ATPB_MOUSE","ATP5J_MOUSE",529,108,637," 8.1","ecs","3","haddock_ecs_36w","haddock_ecs_top3_36w",-116.5398,1," ",16,16,0,1,2,2,36,0,0,3,13,"0.000","1.000","30.488","74.767","0.005",1.89713164133342,0.524037670829524,0.274615480448433,0.022248,41760,0.7309,36.5,11,113,"73.82","64.57","  72.331"
"xlmusmito_00000036","ATPB_MOUSE","ATP5J_MOUSE",529,108,637," 8.1","ecs","4","haddock_ecs_46w","haddock_ecs_top4_46w",-115.1213,1," ",16,16,0,1,2,2,36,0,0,3,12,"0.000","1.000","30.132","75.075","0.005",1.89713164133342,0.524037670829524,0.274615480448433,0.022248,41760,0.7309,36.5,11,113,"74.00","67.74","  72.737"
"xlmusmito_00000036","ATPB_MOUSE","ATP5J_MOUSE",529,108,637," 8.1","ecs","5","haddock_ecs_78w","haddock_ecs_top5_78w",-115.0526,1," ",16,16,0,1,2,2,36,0,0,3,12,"0.000","1.000","30.469","74.930","0.005",1.89713164133342,0.524037670829524,0.274615480448433,0.022248,41760,0.7309,36.5,11,113,"73.85","66.76","  72.567"
"xlmusmito_00000036","ATPB_MOUSE","ATP5J_MOUSE",529,108,637," 8.1","ecs","6","haddock_ecs_1w","haddock_ecs_top6_1w",-111.8656,1," ",16,16,0,1,2,2,36,0,0,2,12,"0.000","1.000","30.200","75.185","0.005",1.89713164133342,0.524037670829524,0.274615480448433,0.022248,41760,0.7309,36.5,11,113,"73.79","68.12","  72.799"
"xlmusmito_00000036","ATPB_MOUSE","ATP5J_MOUSE",529,108,637," 8.1","ecs","7","haddock_ecs_79w","haddock_ecs_top7_79w",-111.6499,1," ",16,16,0,1,2,2,36,0,0,2,12,"0.000","1.000","30.322","74.924","0.005",1.89713164133342,0.524037670829524,0.274615480448433,0.022248,41760,0.7309,36.5,11,113,"74.14","66.90","  72.829"
"xlmusmito_00000036","ATPB_MOUSE","ATP5J_MOUSE",529,108,637," 8.1","ecs","8","haddock_ecs_61w","haddock_ecs_top8_61w",-111.3672,1," ",16,16,0,1,2,2,36,0,0,3,13,"0.000","1.000","30.576","74.492","0.005",1.89713164133342,0.524037670829524,0.274615480448433,0.022248,41760,0.7309,36.5,11,113,"74.59","60.70","  72.450"
"xlmusmito_00000036","ATPB_MOUSE","ATP5J_MOUSE",529,108,637," 8.1","ecs","9","haddock_ecs_9w","haddock_ecs_top9_9w",-110.8343,1," ",16,16,0,1,2,2,36,0,0,3,13,"0.000","1.000","30.425","74.796","0.005",1.89713164133342,0.524037670829524,0.274615480448433,0.022248,41760,0.7309,36.5,11,113,"74.68","64.22","  73.057"
"xlmusmito_00000036","ATPB_MOUSE","ATP5J_MOUSE",529,108,637," 8.1","ecs","10","haddock_ecs_5w","haddock_ecs_top10_5w",-109.9484,1," ",16,16,0,1,2,2,36,0,0,2,12,"0.000","1.000","30.709","75.155","0.005",1.89713164133342,0.524037670829524,0.274615480448433,0.022248,41760,0.7309,36.5,11,113,"74.27","66.11","  72.699"
"xlmusmito_00000036","ATPB_MOUSE","ATP5J_MOUSE",529,108,637," 8.1","ecs","clust_1","haddock_ecs_92w","haddock_ecs_clust1_92w",-122.3595,1," ",16,16,0,1,2,2,36,0,0,3,13,"0.000","1.000","30.392","75.655","0.005",1.89713164133342,0.524037670829524,0.274615480448433,0.022248,41760,0.7309,36.5,11,113,"74.15","69.31","  73.243"
"xlmusmito_00000040","ATPA_MOUSE","ATPO_MOUSE",553,213,766,"11.2","ecs","1","haddock_ecs_74w","haddock_ecs_top1_74w",-11.07653,1," ",27,27,3,6,8,12,53,0,0,13,21,"0.000","1.000","13.468","49.879","0.013",7.04265840164279,1.04006525120753,1.08173572676938,0.302827,85828,0.7287,3066.6,71,540,"31.96","128.38","  50.417"
"xlmusmito_00000040","ATPA_MOUSE","ATPO_MOUSE",553,213,766,"11.2","ecs","2","haddock_ecs_18w","haddock_ecs_top2_18w",-10.70715,1," ",27,27,4,6,10,12,53,0,0,12,22,"0.000","1.000","13.472","48.521","0.014",7.04265840164279,1.04006525120753,1.08173572676938,0.302827,85828,0.7287,3066.6,71,540,"29.63","130.03","  49.116"
"xlmusmito_00000040","ATPA_MOUSE","ATPO_MOUSE",553,213,766,"11.2","ecs","3","haddock_ecs_13w","haddock_ecs_top3_13w",-8.77743,1," ",27,27,3,6,9,13,53,0,0,12,23,"0.000","1.000","13.702","49.147","0.014",7.04265840164279,1.04006525120753,1.08173572676938,0.302827,85828,0.7287,3066.6,71,540,"30.29","130.97","  49.749"
"xlmusmito_00000040","ATPA_MOUSE","ATPO_MOUSE",553,213,766,"11.2","ecs","4","haddock_ecs_49w","haddock_ecs_top4_49w",-7.58606,1," ",27,27,4,6,9,14,53,0,0,12,22,"0.000","1.000","13.510","50.041","0.013",7.04265840164279,1.04006525120753,1.08173572676938,0.302827,85828,0.7287,3066.6,71,540,"32.24","128.73","  50.657"
"xlmusmito_00000040","ATPA_MOUSE","ATPO_MOUSE",553,213,766,"11.2","ecs","5","haddock_ecs_76w","haddock_ecs_top5_76w",-7.32788,1," ",27,27,3,6,8,12,53,0,0,12,23,"0.000","1.000","13.638","47.853","0.014",7.04265840164279,1.04006525120753,1.08173572676938,0.302827,85828,0.7287,3066.6,71,540,"28.25","132.56","  48.318"
"xlmusmito_00000040","ATPA_MOUSE","ATPO_MOUSE",553,213,766,"11.2","ecs","6","haddock_ecs_1w","haddock_ecs_top6_1w",-6.31912,1," ",27,27,2,6,9,11,53,0,0,13,20,"0.000","1.000","13.467","51.773","0.013",7.04265840164279,1.04006525120753,1.08173572676938,0.302827,85828,0.7287,3066.6,71,540,"35.17","126.99","  52.286"
"xlmusmito_00000040","ATPA_MOUSE","ATPO_MOUSE",553,213,766,"11.2","ecs","7","haddock_ecs_52w","haddock_ecs_top7_52w",-4.47953,1," ",27,27,3,6,9,14,53,0,0,10,22,"0.000","1.000","13.667","49.810","0.013",7.04265840164279,1.04006525120753,1.08173572676938,0.302827,85828,0.7287,3066.6,71,540,"31.05","133.54","  50.395"
"xlmusmito_00000040","ATPA_MOUSE","ATPO_MOUSE",553,213,766,"11.2","ecs","8","haddock_ecs_3w","haddock_ecs_top8_3w",-3.1006,1," ",27,27,3,6,8,14,53,0,0,10,21,"0.000","1.000","13.671","48.998","0.014",7.04265840164279,1.04006525120753,1.08173572676938,0.302827,85828,0.7287,3066.6,71,540,"30.00","133.04","  49.500"
"xlmusmito_00000040","ATPA_MOUSE","ATPO_MOUSE",553,213,766,"11.2","ecs","9","haddock_ecs_95w","haddock_ecs_top9_95w",-2.999397,1," ",27,27,3,6,10,14,53,0,0,11,23,"0.000","1.000","13.593","50.442","0.013",7.04265840164279,1.04006525120753,1.08173572676938,0.302827,85828,0.7287,3066.6,71,540,"32.04","133.12","  51.111"
"xlmusmito_00000040","ATPA_MOUSE","ATPO_MOUSE",553,213,766,"11.2","ecs","10","haddock_ecs_88w","haddock_ecs_top10_88w",-1.87755,1," ",27,27,3,6,7,13,53,0,0,11,21,"0.000","1.000","13.595","48.846","0.014",7.04265840164279,1.04006525120753,1.08173572676938,0.302827,85828,0.7287,3066.6,71,540,"29.72","132.29","  49.347"
"xlmusmito_00000040","ATPA_MOUSE","ATPO_MOUSE",553,213,766,"11.2","ecs","clust_1","haddock_ecs_74w","haddock_ecs_clust1_74w",-11.07653,1," ",27,27,3,6,8,12,53,0,0,13,21,"0.000","1.000","13.468","49.879","0.013",7.04265840164279,1.04006525120753,1.08173572676938,0.302827,85828,0.7287,3066.6,71,540,"31.96","128.38","  50.417"
"xlmusmito_00000043","COX7B_MOUSE","COX6C_MOUSE",80,76,156,"13.3","ecs","1","haddock_ecs_19w","haddock_ecs_top1_19w",-89.666436,1," ",1,1,0,1,1,1,37,0,0,8,19,"0.000","1.000","8.772","40.984","0.023",2.74133969014918,0.906448674606744,0.821649199696322,0.061403,5538,0.9109,35.2,9,28,"38.42","175.83","  39.738"
"xlmusmito_00000043","COX7B_MOUSE","COX6C_MOUSE",80,76,156,"13.3","ecs","2","haddock_ecs_2w","haddock_ecs_top2_2w",-88.12324,1," ",1,1,0,1,1,1,37,1,1,8,19,"0.000","1.000","8.018","36.073","0.029",2.74133969014918,0.906448674606744,0.821649199696322,0.061403,5538,0.9109,35.2,9,28,"33.53","130.89","  35.146"
"xlmusmito_00000043","COX7B_MOUSE","COX6C_MOUSE",80,76,156,"13.3","ecs","3","haddock_ecs_66w","haddock_ecs_top3_66w",-87.66264,1," ",1,1,0,1,1,1,37,1,2,9,19,"0.000","1.000","8.226","41.448","0.024",2.74133969014918,0.906448674606744,0.821649199696322,0.061403,5538,0.9109,35.2,9,28,"38.92","156.86","  40.247"
"xlmusmito_00000043","COX7B_MOUSE","COX6C_MOUSE",80,76,156,"13.3","ecs","4","haddock_ecs_63w","haddock_ecs_top4_63w",-86.99588,1," ",1,1,0,1,1,1,37,0,0,8,20,"0.000","1.000","7.869","42.577","0.024",2.74133969014918,0.906448674606744,0.821649199696322,0.061403,5538,0.9109,35.2,9,28,"38.66","176.82","  39.988"
"xlmusmito_00000043","COX7B_MOUSE","COX6C_MOUSE",80,76,156,"13.3","ecs","5","haddock_ecs_100w","haddock_ecs_top5_100w",-86.97252,1," ",1,1,0,0,1,1,37,0,0,8,19,"0.000","1.000","9.053","41.937","0.022",2.74133969014918,0.906448674606744,0.821649199696322,0.061403,5538,0.9109,35.2,9,28,"39.28","168.82","  40.579"
